 2456839.0    1    0 0.00      2456839.632639      2456839.799306      2456839.423611      2456839.632639      2456839.423611      2456839.632639            0.000000            0.000000    0
 2456838.0    1    0 0.00      2456838.635417      2456838.800000      2456838.422222      2456838.635417      2456838.422222      2456838.635417            0.000000            0.000000    0
 2456837.0    1    0 0.00      2456837.638194      2456837.800694      2456837.421528      2456837.638194      2456837.421528      2456837.638194            0.000000            0.000000    0
 2456836.0    1    0 0.00      2456836.640972      2456836.802083      2456836.420833      2456836.640972      2456836.420833      2456836.640972            0.000000            0.000000    0
 2456835.0    1    0 0.00      2456835.643750      2456835.802778      2456835.420139      2456835.643750      2456835.420139      2456835.643750            0.000000            0.000000    0
 2456834.0    1    0 0.00      2456834.646528      2456834.803472      2456834.419444      2456834.646528      2456834.419444      2456834.646528            0.000000            0.000000    0
 2456833.0    1    0 0.00      2456833.649306      2456833.804167      2456833.418750      2456833.649306      2456833.418750      2456833.649306            0.000000            0.000000    0
 2456832.0    1    0 0.00      2456832.652083      2456832.804861      2456832.418056      2456832.652083      2456832.418056      2456832.652083            0.000000            0.000000    0
 2456831.0    1    0 0.00      2456831.654861      2456831.805556      2456831.417361      2456831.654861      2456831.417361      2456831.654861            0.000000            0.000000    0
 2456830.0    1    0 0.00      2456830.657639      2456830.806944      2456830.416667      2456830.657639      2456830.416667      2456830.657639            0.000000            0.000000    0
 2456829.0    1    0 0.00      2456829.660417      2456829.807639      2456829.415972      2456829.660417      2456829.415972      2456829.660417            0.000000            0.000000    0
 2456828.0    1    0 0.00      2456828.663194      2456828.808333      2456828.415278      2456828.663194      2456828.415278      2456828.663194            0.000000            0.000000    0
 2456827.0    1    0 0.00      2456827.665972      2456827.809028      2456827.414583      2456827.665972      2456827.414583      2456827.665972            0.000000            0.000000    0
 2456826.0    1    0 0.00      2456826.668750      2456826.810417      2456826.413889      2456826.668750      2456826.413889      2456826.668750            0.000000            0.000000    0
 2456825.0    1    0 0.00      2456825.671528      2456825.811111      2456825.413194      2456825.671528      2456825.413194      2456825.671528            0.000000            0.000000    0
 2456824.0    0    0 0.00      2456824.388889      2456824.811806            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456823.0    0    0 0.00      2456823.388194      2456823.812500            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456822.0    0    0 0.00      2456822.387500      2456822.813889            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456821.0    0    0 0.00      2456821.386806      2456821.814583            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456820.0    0    0 0.00      2456820.386111      2456820.815278            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456819.0    0    0 0.00      2456819.386111      2456819.816667            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456818.0    0    0 0.00      2456818.385417      2456818.817361            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456817.0    0    0 0.00      2456817.384722      2456817.818056            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456816.0    0    0 0.00      2456816.384028      2456816.818750            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456815.0    0    0 0.00      2456815.383333      2456815.820139            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456814.0    0    0 0.00      2456814.382639      2456814.820833            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456813.0    1    0 0.00      2456813.704861      2456813.821528      2456813.405556      2456813.704861      2456813.405556      2456813.704861            0.000000            0.000000    0
 2456812.0    1    0 0.00      2456812.707639      2456812.822917      2456812.404861      2456812.707639      2456812.404861      2456812.707639            0.000000            0.000000    0
 2456811.0    1    0 0.00      2456811.710417      2456811.823611      2456811.404167      2456811.710417      2456811.404167      2456811.710417            0.000000            0.000000    0
 2456810.0    1    0 0.00      2456810.713194      2456810.824306      2456810.403472      2456810.713194      2456810.403472      2456810.713194            0.000000            0.000000    0
 2456809.0    1    0 0.00      2456809.715972      2456809.825000      2456809.403472      2456809.715972      2456809.403472      2456809.715972            0.000000            0.000000    0
 2456808.0    1    0 0.00      2456808.718750      2456808.826389      2456808.402778      2456808.718750      2456808.402778      2456808.718750            0.000000            0.000000    0
 2456807.0    1    0 0.00      2456807.721528      2456807.827083      2456807.402083      2456807.721528      2456807.402083      2456807.721528            0.000000            0.000000    0
 2456806.0    1    0 0.00      2456806.724306      2456806.827778      2456806.401389      2456806.724306      2456806.401389      2456806.724306            0.000000            0.000000    0
 2456805.0    1    0 0.00      2456805.727083      2456805.828472      2456805.400694      2456805.727083      2456805.400694      2456805.727083            0.000000            0.000000    0
 2456804.0    1    0 0.00      2456804.729861      2456804.829861      2456804.400000      2456804.729861      2456804.400000      2456804.729861            0.000000            0.000000    0
 2456803.0    1    0 0.00      2456803.732639      2456803.830556      2456803.399306      2456803.732639      2456803.399306      2456803.732639            0.000000            0.000000    0
 2456802.0    1    0 0.00      2456802.735417      2456802.831250      2456802.399306      2456802.735417      2456802.399306      2456802.735417            0.000000            0.000000    0
