 2456888.0    1    2 0.60            0.000000            0.000000      2456888.460417      2456888.751389      2456888.635000      2456888.751389      2456888.460417      2456888.635000    2
 2456889.0    1    2 0.60            0.000000            0.000000      2456889.461111      2456889.751389      2456889.635278      2456889.751389      2456889.461111      2456889.635278    2
 2456890.0    1    2 0.60            0.000000            0.000000      2456890.461806      2456890.752083      2456890.635972      2456890.752083      2456890.461806      2456890.635972    2
 2456891.0    1    2 0.60            0.000000            0.000000      2456891.462500      2456891.752083      2456891.636250      2456891.752083      2456891.462500      2456891.636250    2
 2456892.0    1    2 0.60            0.000000            0.000000      2456892.462500      2456892.752083      2456892.636250      2456892.752083      2456892.462500      2456892.636250    2
 2456893.0    1    2 0.60            0.000000            0.000000      2456893.463194      2456893.752083      2456893.636528      2456893.752083      2456893.463194      2456893.636528    2
 2456894.0    1    2 0.60            0.000000            0.000000      2456894.463889      2456894.752778      2456894.637222      2456894.752778      2456894.463889      2456894.637222    2
 2456895.0    1    2 0.60            0.000000            0.000000      2456895.463889      2456895.752778      2456895.637222      2456895.752778      2456895.463889      2456895.637222    2
 2456896.0    1    2 0.60            0.000000            0.000000      2456896.464583      2456896.753472      2456896.637917      2456896.753472      2456896.464583      2456896.637917    2
 2456897.0    1    2 0.60            0.000000            0.000000      2456897.464583      2456897.753472      2456897.637917      2456897.753472      2456897.464583      2456897.637917    2
 2456898.0    1    2 0.60            0.000000            0.000000      2456898.465278      2456898.754167      2456898.638611      2456898.754167      2456898.465278      2456898.638611    2
 2456899.0    1    2 0.60            0.000000            0.000000      2456899.465278      2456899.754167      2456899.638611      2456899.754167      2456899.465278      2456899.638611    2
 2456900.0    1    2 0.60            0.000000            0.000000      2456900.465972      2456900.754861      2456900.639306      2456900.754861      2456900.465972      2456900.639306    2
 2456901.0    1    2 0.60            0.000000            0.000000      2456901.465972      2456901.754861      2456901.639306      2456901.754861      2456901.465972      2456901.639306    2
 2456902.0    1    0 0.00      2456902.437500      2456902.747917      2456902.747917      2456902.755556      2456902.747917      2456902.755556            0.000000            0.000000    0
 2456903.0    1    0 0.00      2456903.437500      2456903.784028      2456903.784028      2456903.756250      2456903.784028      2456903.756250            0.000000            0.000000    0
 2456904.0    1    0 0.00      2456904.437500      2456904.825000      2456904.825000      2456904.756944      2456904.825000      2456904.756944            0.000000            0.000000    0
 2456905.0    1    0 0.00      2456905.438194      2456905.868056      2456905.868056      2456905.756944      2456905.868056      2456905.756944            0.000000            0.000000    0
 2456906.0    1    0 0.00      2456906.438194      2456906.914583      2456906.914583      2456906.757639      2456906.914583      2456906.757639            0.000000            0.000000    0
 2456907.0    0    0 0.00      2456907.438194      2456907.787500            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456908.0    0    0 0.00      2456908.438194      2456908.788194            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456909.0    0    0 0.00      2456909.438194      2456909.788194            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456910.0    0    0 0.00            0.000000            0.000000      2456910.438889      2456910.788889            0.000000            0.000000            0.000000            0.000000    0
 2456911.0    0    0 0.00      2456911.438889      2456911.789583            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456912.0    0    0 0.00      2456912.438889      2456912.790278            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456913.0    1    0 0.00      2456913.659028      2456913.790972      2456913.467361      2456913.659028      2456913.467361      2456913.659028            0.000000            0.000000    0
 2456914.0    1    0 0.00      2456914.691667      2456914.791667      2456914.467361      2456914.691667      2456914.467361      2456914.691667            0.000000            0.000000    0
 2456915.0    1    0 0.00      2456915.724306      2456915.792361      2456915.467361      2456915.724306      2456915.467361      2456915.724306            0.000000            0.000000    0
 2456916.0    1    0 0.00      2456916.757639      2456916.793056      2456916.467361      2456916.757639      2456916.467361      2456916.757639            0.000000            0.000000    0
 2456917.0    1    0 0.00      2456917.793750      2456917.793750      2456917.467361      2456917.793750      2456917.467361      2456917.793750            0.000000            0.000000    0
 2456918.0    1    2 0.60            0.000000            0.000000      2456918.466667      2456918.765972      2456918.466667      2456918.586389      2456918.586389      2456918.765972    1
 2456919.0    1    2 0.60            0.000000            0.000000      2456919.466667      2456919.766667      2456919.466667      2456919.586667      2456919.586667      2456919.766667    1
 2456920.0    1    2 0.60            0.000000            0.000000      2456920.466667      2456920.767361      2456920.466667      2456920.586944      2456920.586944      2456920.767361    1
 2456921.0    1    2 0.60            0.000000            0.000000      2456921.465972      2456921.768750      2456921.465972      2456921.587083      2456921.587083      2456921.768750    1
 2456922.0    1    2 0.60            0.000000            0.000000      2456922.465972      2456922.769444      2456922.465972      2456922.587361      2456922.587361      2456922.769444    1
 2456923.0    1    2 0.60            0.000000            0.000000      2456923.465972      2456923.770139      2456923.465972      2456923.587639      2456923.587639      2456923.770139    1
 2456924.0    1    2 0.60            0.000000            0.000000      2456924.465278      2456924.770833      2456924.465278      2456924.587500      2456924.587500      2456924.770833    1
 2456925.0    1    2 0.60            0.000000            0.000000      2456925.465278      2456925.772222      2456925.465278      2456925.588056      2456925.588056      2456925.772222    1
 2456926.0    1    2 0.60            0.000000            0.000000      2456926.464583      2456926.772917      2456926.464583      2456926.587917      2456926.587917      2456926.772917    1
 2456927.0    1    2 0.60            0.000000            0.000000      2456927.464583      2456927.773611      2456927.464583      2456927.588194      2456927.588194      2456927.773611    1
 2456928.0    1    2 0.60            0.000000            0.000000      2456928.463889      2456928.774306      2456928.463889      2456928.588056      2456928.588056      2456928.774306    1
 2456929.0    1    2 0.40            0.000000            0.000000      2456929.463889      2456929.775694      2456929.463889      2456929.650972      2456929.650972      2456929.775694    1
 2456930.0    1    2 0.40            0.000000            0.000000      2456930.463194      2456930.776389      2456930.463194      2456930.651111      2456930.651111      2456930.776389    1
 2456931.0    1    0 0.00      2456931.435417      2456931.735417      2456931.735417      2456931.777083      2456931.735417      2456931.777083            0.000000            0.000000    0
 2456932.0    1    0 0.00      2456932.435417      2456932.776389      2456932.776389      2456932.778472      2456932.776389      2456932.778472            0.000000            0.000000    0
 2456933.0    1    0 0.00      2456933.434722      2456933.820833      2456933.820833      2456933.779167      2456933.820833      2456933.779167            0.000000            0.000000    0
 2456934.0    1    0 0.00      2456934.434722      2456934.866667      2456934.866667      2456934.779861      2456934.866667      2456934.779861            0.000000            0.000000    0
 2456935.0    1    0 0.00      2456935.434028      2456935.913194      2456935.913194      2456935.781250      2456935.913194      2456935.781250            0.000000            0.000000    0
 2456936.0    0    0 0.00      2456936.433333      2456936.808333            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456937.0    0    0 0.00      2456937.433333      2456937.809722            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456938.0    0    0 0.00            0.000000            0.000000      2456938.432639      2456938.810417            0.000000            0.000000            0.000000            0.000000    0
 2456939.0    0    0 0.00      2456939.431944      2456939.811111            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456940.0    0    0 0.00      2456940.431250      2456940.811806            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456941.0    0    0 0.00      2456941.431250      2456941.812500            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000    0
 2456942.0    1    0 0.00      2456942.633333      2456942.813889      2456942.456250      2456942.633333      2456942.456250      2456942.633333            0.000000            0.000000    0
 2456943.0    1    0 0.00      2456943.668750      2456943.814583      2456943.456250      2456943.668750      2456943.456250      2456943.668750            0.000000            0.000000    0
 2456944.0    1    0 0.00      2456944.703472      2456944.815278      2456944.455556      2456944.703472      2456944.455556      2456944.703472            0.000000            0.000000    0
 2456945.0    1    0 0.00      2456945.740972      2456945.815972      2456945.454861      2456945.740972      2456945.454861      2456945.740972            0.000000            0.000000    0
 2456946.0    1    0 0.00      2456946.776389      2456946.816667      2456946.454167      2456946.776389      2456946.454167      2456946.776389            0.000000            0.000000    0
 2456947.0    1    0 0.00      2456947.813194      2456947.818056      2456947.453472      2456947.813194      2456947.453472      2456947.813194            0.000000            0.000000    0
 2456948.0    1    2 0.40            0.000000            0.000000      2456948.452778      2456948.793056      2456948.452778      2456948.656944      2456948.656944      2456948.793056    1
